,event,gender,age,industry,profession,traffic,coach,head_gender,greywage,way,extraversion,independ,selfcontrol,anxiety,novator,years_tenure
935,0,f,31.0,Consult,HR,KA,no,m,grey,car,7.0,6.9,1.8,6.3,10.0,1.9630390141666665
936,0,f,32.0,Banks,HR,rabrecNErab,no,m,grey,bus,6.2,2.6,2.6,10.0,7.5,1.3853524983333332
937,0,m,24.0,Consult,HR,youjs,my head,m,white,bus,6.2,4.8,6.4,7.1,7.5,0.37508555783333336
938,0,f,24.0,PowerGeneration,HR,rabrecNErab,yes,f,white,bus,4.6,6.9,7.2,5.6,4.4,3.06091718
939,0,f,24.0,PowerGeneration,HR,rabrecNErab,yes,f,white,bus,6.2,4.8,4.9,4.8,3.7,3.06091718
940,0,m,26.0,IT,IT,youjs,my head,f,white,bus,4.6,4.1,6.4,4.8,4.4,6.047912389166666
941,0,f,30.0,Retail,Sales,youjs,my head,f,white,bus,6.2,4.8,5.7,5.6,8.3,4.342231348333333
942,1,f,33.0,manufacture,HR,recNErab,no,m,white,car,6.2,4.8,2.6,5.6,6.7,1.130732375
943,1,f,34.0,Retail,HR,youjs,no,f,white,bus,3.8,7.6,8.7,4.0,4.4,0.514715948
944,1,f,22.0,Building,HR,rabrecNErab,my head,f,white,car,6.2,7.6,6.4,2.5,4.4,5.0212183433333335
945,0,f,28.0,manufacture,HR,youjs,no,m,white,bus,3.8,6.2,6.4,5.6,3.7,0.2902121834166667
946,0,f,41.0,Retail,HR,rabrecNErab,no,m,white,bus,1.4,4.8,8.7,5.6,2.1,0.6543463380833333
947,0,f,41.0,Retail,HR,rabrecNErab,no,m,white,bus,3.0,8.4,8.0,3.3,2.1,0.6543463380833333
948,1,m,27.0,Retail,Sales,empjs,no,m,white,bus,3.0,4.1,9.5,7.1,5.2,0.15058179333333332
949,0,f,29.0,IT,HR,youjs,my head,m,white,bus,6.2,6.2,4.9,5.6,6.0,0.12046543466666666
950,0,f,35.0,etc,HR,youjs,no,m,white,car,4.6,4.8,8.0,6.3,4.4,6.056125940833333
951,1,f,25.0,IT,HR,youjs,no,m,white,car,5.4,4.8,6.4,6.3,7.5,5.07871321
952,0,m,33.0,Retail,HR,youjs,my head,f,white,bus,2.2,7.6,6.4,4.8,7.5,3.7453798766666666
953,1,f,22.0,IT,HR,friends,my head,f,white,bus,3.0,5.5,9.5,6.3,3.7,7.542778918333333
954,1,m,24.0,manufacture,Marketing,empjs,my head,m,white,car,7.8,5.5,1.8,6.3,6.7,0.53661875425
955,0,f,23.0,Banks,HR,empjs,my head,f,white,bus,3.8,6.2,6.4,7.1,5.2,0.7775496235833333
956,0,m,27.0,IT,HR,empjs,no,f,grey,bus,7.8,4.8,3.3,6.3,6.7,0.5995893224166666
957,0,m,27.0,transport,HR,friends,no,f,white,bus,3.0,7.6,8.7,3.3,2.9,2.0232717316666666
958,0,f,30.0,manufacture,HR,rabrecNErab,no,f,white,car,7.0,5.5,4.1,5.6,6.7,3.7125256675
959,1,f,26.0, HoReCa,HR,friends,no,m,white,bus,6.2,2.6,4.9,7.9,6.0,1.3333333333333333
960,1,m,30.0,Banks,Finanñe,rabrecNErab,my head,m,white,car,3.8,4.8,9.5,4.0,2.1,13.839835724999999
961,0,m,32.0,etc,HR,KA,no,f,white,bus,5.4,9.1,4.9,3.3,6.7,4.31211499
962,0,f,38.0,Banks,HR,recNErab,yes,m,white,car,3.8,6.9,4.1,5.6,3.7,4.980150581666667
963,0,f,34.0,manufacture,HR,rabrecNErab,yes,m,white,bus,4.6,5.5,7.2,4.8,6.0,2.5106091716666668
964,0,f,26.0,Retail,HR,empjs,no,m,white,car,6.2,2.6,8.0,6.3,7.5,1.026694045
965,1,f,22.0,PowerGeneration,HR,recNErab,no,m,white,bus,7.0,4.8,4.9,6.3,7.5,7.446954140833333
966,1,f,21.0,manufacture,Finanñe,rabrecNErab,my head,f,white,car,5.4,4.1,6.4,6.3,7.5,6.171115674166667
967,0,f,28.0,IT,HR,recNErab,no,f,white,bus,6.2,6.9,1.8,5.6,7.5,3.75633128
968,0,m,32.0,manufacture,HR,KA,no,m,white,bus,2.2,4.1,5.7,8.7,6.0,0.47912388775
969,1,f,24.0,Retail,Commercial,youjs,my head,m,white,bus,4.6,7.6,7.2,3.3,6.7,1.7467488025
970,0,m,49.0,Retail,Finanñe,rabrecNErab,no,m,white,bus,7.0,4.8,4.9,7.1,6.0,1.7631759066666666
971,1,f,23.0,manufacture,Commercial,youjs,my head,f,white,bus,6.2,3.4,6.4,7.1,2.9,1.6618754275
972,1,f,42.0,Retail,HR,empjs,no,m,grey,bus,3.8,5.5,5.7,4.8,3.7,2.4366872008333336
973,0,f,45.0,Retail,HR,friends,no,f,white,foot,3.8,6.9,8.0,6.3,5.2,1.6125941133333335
974,0,m,23.0,Retail,HR,empjs,no,f,white,car,4.6,1.9,7.2,5.6,7.5,9.39904175
975,0,f,40.0,manufacture,HR,youjs,yes,m,white,bus,6.2,6.2,6.4,5.6,5.2,4.052019165
976,0,f,25.0,Retail,HR,youjs,no,m,white,bus,7.8,3.4,5.7,5.6,8.3,8.632443533333333
977,0,f,29.0,Retail,HR,empjs,my head,f,white,bus,6.2,6.9,8.7,3.3,2.9,4.399726215
978,0,m,42.0,manufacture,Engineer,youjs,no,m,white,car,1.4,4.1,9.5,7.1,5.2,2.8062970566666667
979,0,m,32.0,etc,HR,recNErab,no,f,white,car,5.4,5.5,4.9,8.7,7.5,5.448323066666666
980,0,f,37.0,Telecom,HR,empjs,no,f,white,bus,3.8,8.4,4.9,4.0,8.3,4.1724846
981,0,f,22.0,Consult,HR,youjs,my head,f,white,foot,6.2,4.1,8.0,4.0,1.3,2.6119096508333333
982,0,f,22.0,Consult,HR,youjs,my head,f,white,foot,4.6,4.1,9.5,6.3,1.3,2.6119096508333333
983,0,m,27.0,Retail,Sales,referal,no,m,white,car,3.8,6.2,4.1,7.9,5.2,11.895961666666665
984,0,f,28.0,etc,HR,youjs,no,m,white,bus,3.8,6.2,6.4,5.6,3.7,0.34770704999999996
985,0,m,31.0,Retail,Consult,youjs,no,f,white,bus,5.4,4.8,2.6,8.7,9.8,4.123203285833333
986,0,m,38.0,manufacture,HR,KA,no,f,white,car,5.4,4.1,8.0,7.1,8.3,0.1779603011666667
987,0,m,38.0,manufacture,HR,KA,no,f,white,car,3.0,5.5,7.2,7.9,6.0,0.1779603011666667
988,0,f,23.0,Telecom,HR,rabrecNErab,my head,f,white,bus,2.2,6.2,8.7,4.0,2.1,6.3189596166666675
989,0,f,36.0,Retail,HR,KA,no,f,white,bus,4.6,6.9,3.3,6.3,9.0,5.623545516666667
990,0,f,22.0,IT,HR,youjs,my head,m,white,bus,7.8,8.4,2.6,4.0,6.7,0.7611225188333334
991,0,f,22.0,IT,HR,youjs,my head,m,white,bus,7.8,7.6,3.3,4.8,6.7,0.7611225188333334
992,0,f,40.0,State,HR,friends,no,f,white,bus,3.0,6.9,8.0,4.0,3.7,2.7734428475
993,0,f,22.0,IT,IT,empjs,my head,m,white,foot,7.0,3.4,4.9,7.1,6.7,2.6666666666666665
994,0,m,37.0,Mining,Law,friends,no,m,white,car,3.0,4.8,4.1,7.1,7.5,4.45174538
995,1,f,25.0,Mining,HR,KA,yes,f,white,foot,7.0,6.2,6.4,4.0,5.2,3.797399041666667
996,0,m,37.0,Retail,Sales,friends,my head,m,white,bus,6.2,4.1,4.9,7.9,6.7,0.8131416837500001
997,0,m,30.0,Telecom,Sales,empjs,my head,f,grey,car,5.4,2.6,3.3,7.9,6.0,1.2128678983333334
998,0,f,24.0,Banks,HR,youjs,yes,f,white,bus,4.6,6.2,5.7,6.3,6.7,0.7364818617500001
999,1,f,35.0,Consult,Consult,friends,no,f,white,bus,5.4,5.5,3.3,4.8,6.7,1.0650239558333332
1000,0,m,30.0,Retail,Commercial,recNErab,no,m,grey,car,3.8,4.1,8.7,4.8,5.2,1.2073921975
1001,0,m,30.0,Retail,Commercial,recNErab,no,m,grey,car,5.4,3.4,9.5,6.3,3.7,1.2073921975
1002,0,m,30.0,etc,Commercial,recNErab,no,m,grey,car,3.8,4.1,8.7,4.8,5.2,1.2073921975
1003,0,m,30.0,etc,Commercial,recNErab,no,m,grey,car,5.4,3.4,9.5,6.3,3.7,1.2073921975
1004,0,m,36.0,Telecom,HR,friends,my head,f,white,car,5.4,4.8,6.4,4.8,6.7,0.13963039016666665
1005,0,f,30.0,Banks,HR,rabrecNErab,yes,f,white,car,4.6,6.9,4.1,6.3,7.5,9.420944558333334
1006,0,f,25.0,IT,HR,youjs,yes,f,white,bus,6.2,3.4,7.2,2.5,3.7,4.057494866666667
1007,0,f,25.0,IT,HR,youjs,yes,f,white,bus,6.2,5.5,7.2,7.1,4.4,4.057494866666667
1008,1,f,25.0,IT,HR,empjs,yes,f,white,bus,6.2,8.4,5.7,4.0,6.0,2.4421629025000002
1009,1,f,26.0,Agriculture,HR,friends,no,f,white,car,3.0,3.4,6.4,7.1,6.0,1.0924024641666665
1010,1,f,21.0,Consult,HR,youjs,my head,m,white,bus,5.4,6.9,7.2,2.5,4.4,0.5941136208333333
1011,0,m,22.0,Banks,IT,friends,my head,m,white,bus,5.4,5.5,6.4,7.9,6.0,4.580424366666667
1012,1,f,25.0,Retail,HR,youjs,no,m,white,car,4.6,2.6,8.0,4.0,2.9,6.228610540833333
1013,0,f,31.0,IT,HR,youjs,no,f,white,car,4.6,3.4,7.2,7.1,4.4,7.074606434166667
1014,0,m,33.0,Consult,Consult,youjs,yes,m,white,bus,5.4,4.8,2.6,7.9,9.0,2.9952087608333335
1015,0,f,38.0,etc,HR,friends,no,m,white,bus,7.8,7.6,2.6,5.6,7.5,4.186173853333334
1016,0,m,24.0,State,IT,empjs,my head,m,white,bus,6.2,3.4,2.6,7.1,5.2,4.793976728333333
1017,0,m,30.0,Retail,HR,youjs,no,m,white,bus,7.8,2.6,4.1,8.7,6.7,0.39698836416666666
1018,0,f,32.0,manufacture,HR,youjs,no,m,white,bus,4.6,2.6,7.2,6.3,5.2,2.5598904858333333
1019,0,f,28.0,Mining,HR,empjs,my head,f,white,car,5.4,4.8,4.9,7.9,5.2,4.662559890833333
1020,0,m,24.0,etc,Marketing,rabrecNErab,my head,f,white,bus,6.2,5.5,3.3,7.9,6.7,4.87063655
1021,0,m,36.0,manufacture,manage,friends,no,m,white,car,4.6,4.8,4.1,7.1,10.0,3.241615331666667
1022,0,f,26.0,IT,IT,empjs,no,m,white,foot,6.2,5.5,5.7,6.3,5.2,0.7912388775
1023,0,f,26.0,Banks,HR,youjs,no,f,white,car,6.2,6.2,5.7,5.6,7.5,3.54825462
1024,0,f,26.0,Banks,HR,youjs,no,f,white,car,6.2,7.6,4.1,4.8,9.0,3.54825462
1025,1,f,26.0,Retail,HR,KA,no,f,white,bus,7.0,5.5,4.9,4.8,7.5,9.571526350000001
1026,0,m,30.0,Banks,Marketing,youjs,no,m,white,bus,7.0,2.6,4.1,8.7,9.0,1.5660506500000002
1027,0,m,37.0,Retail,Sales,friends,my head,m,white,bus,6.2,4.1,4.9,7.9,6.7,0.8761122516666666
1028,1,f,31.0,PowerGeneration,HR,youjs,no,f,white,bus,6.2,2.6,4.9,6.3,6.7,4.257357974166667
1029,0,m,26.0,transport,etc,referal,my head,m,white,bus,6.2,3.4,5.7,6.3,7.5,3.37303217
1030,1,m,44.0,manufacture,BusinessDevelopment,youjs,no,m,white,car,3.0,6.2,10.0,4.0,3.7,0.45174537991666663
1031,1,f,23.0,Consult,HR,empjs,no,f,white,bus,3.8,4.1,8.0,7.9,5.2,5.935660506666667
1032,0,m,33.0,PowerGeneration,manage,friends,no,m,white,bus,4.6,6.2,9.5,5.6,4.4,1.2785763175
1033,0,f,31.0,State,etc,advert,no,f,white,foot,9.4,5.5,3.3,3.3,5.2,1.790554415
1034,0,m,36.0,manufacture,HR,friends,no,m,white,bus,7.0,4.8,4.1,4.0,4.4,1.026694045
1035,1,f,39.0,manufacture,HR,youjs,no,m,white,bus,2.2,9.8,7.2,3.3,2.1,0.27104722791666663
1036,0,f,29.0,Retail,HR,KA,my head,f,white,bus,4.6,4.1,8.7,4.8,4.4,0.9828884324999999
1037,1,f,32.0,Banks,HR,recNErab,no,m,white,bus,7.8,7.6,4.1,1.7,5.2,9.073237508333333
1038,0,f,41.0,Retail,HR,youjs,no,m,grey,car,7.8,7.6,4.1,1.7,5.2,1.8234086241666667
1039,0,m,25.0,etc,etc,referal,yes,m,white,car,4.6,5.5,8.7,4.0,3.7,3.1101984941666667
1040,1,m,34.0,Banks,BusinessDevelopment,referal,no,m,white,bus,9.4,4.8,4.1,7.1,5.2,1.9958932241666665
1041,1,m,34.0,Banks,BusinessDevelopment,referal,no,m,white,bus,7.8,4.8,3.3,7.1,5.2,1.9958932241666665
1042,0,f,43.0,Pharma,HR,youjs,no,f,white,car,4.6,5.5,3.3,7.9,7.5,4.276522929166666
1043,0,m,54.0,Retail,Sales,empjs,my head,m,white,bus,7.8,2.6,4.9,8.7,7.5,1.3004791241666667
1044,0,m,30.0,IT,Sales,recNErab,no,f,white,foot,7.8,3.4,1.8,7.1,7.5,0.09582477758333334
1045,0,f,23.0,etc,HR,youjs,my head,f,white,bus,7.0,8.4,4.9,3.3,6.7,4.317590691666666
1046,1,m,22.0,IT,IT,youjs,no,m,white,bus,3.8,7.6,4.9,5.6,6.0,5.149897330833333
1047,0,f,35.0,etc,HR,rabrecNErab,no,f,white,bus,6.2,5.5,4.9,6.3,6.0,3.786447638333333
1048,0,f,37.0,Building,HR,rabrecNErab,no,m,white,bus,6.2,2.6,7.2,7.1,2.9,1.4373716633333335
1049,0,m,23.0,Consult,Marketing,advert,my head,m,white,foot,6.2,6.2,7.2,4.8,5.2,2.1656399724999997
1050,0,f,26.0,IT,HR,youjs,yes,m,grey,bus,3.8,3.4,8.7,7.1,6.0,1.5879534566666667
1051,0,m,47.0,IT,Consult,rabrecNErab,no,m,white,bus,1.4,5.5,6.4,10.0,5.2,2.475017111666667
1052,0,m,47.0,IT,Consult,rabrecNErab,no,m,white,bus,2.2,5.5,7.2,9.4,6.0,2.475017111666667
1053,1,f,27.0,Retail,HR,youjs,my head,f,white,car,6.2,6.9,4.1,5.6,6.0,4.988364134166667
1054,0,f,34.0,IT,BusinessDevelopment,friends,my head,m,white,car,4.6,4.1,4.9,9.4,6.7,4.3203285424999995
1055,0,m,25.0,Retail,etc,youjs,no,f,white,bus,4.6,4.8,6.4,7.9,6.7,4.914442162499999
1056,0,m,29.0,Retail,Finanñe,youjs,yes,m,white,bus,3.8,2.6,9.5,7.1,2.1,7.123887748333334
1057,1,f,31.0,Telecom,HR,rabrecNErab,no,m,white,bus,9.4,8.4,3.3,3.3,8.3,9.908282000000002
1058,1,f,31.0,transport,HR,empjs,no,m,white,bus,7.0,4.8,6.4,2.5,4.4,2.6940451741666664
1059,1,f,32.0,manufacture,HR,empjs,no,m,white,car,5.4,4.8,7.2,4.0,8.3,3.238877480833333
1060,1,f,36.0,etc,HR,youjs,no,m,white,bus,4.6,4.1,6.4,7.1,2.1,4.73100616
1061,1,f,36.0,etc,HR,youjs,no,m,white,bus,5.4,3.4,6.4,4.8,2.9,4.73100616
1062,0,f,34.0,Retail,HR,youjs,my head,f,grey,car,4.6,4.8,4.1,7.1,9.0,0.8076659821666667
1063,0,f,39.0,manufacture,HR,empjs,no,m,white,bus,7.8,4.1,2.6,7.9,6.7,0.6625598905
1064,1,f,38.0,Building,HR,empjs,yes,f,grey,bus,3.8,4.1,5.7,4.8,9.0,0.7392197125000001
1065,1,m,29.0,Retail,Sales,friends,my head,m,white,bus,8.6,4.8,2.6,8.7,7.5,0.6899383983333333
1066,0,f,32.0,Retail,HR,rabrecNErab,no,m,grey,car,6.2,4.8,5.7,4.0,7.5,0.7310061601666668
1067,0,f,32.0,IT,IT,youjs,my head,m,white,car,9.4,6.2,4.1,4.8,7.5,0.26009582475
1068,0,f,32.0,IT,IT,youjs,my head,m,white,car,7.0,6.2,5.7,4.8,5.2,0.26009582475
1069,0,f,23.0,etc,etc,youjs,no,f,white,bus,5.4,6.2,7.2,3.3,2.1,2.7515400408333335
1070,1,f,25.0,Retail,manage,rabrecNErab,no,m,white,bus,4.6,5.5,6.4,5.6,7.5,0.4845995893333334
1071,1,m,34.0,IT,Sales,friends,no,m,white,car,3.0,6.2,8.0,4.8,2.9,0.43805612591666665
1072,0,f,43.0,Consult,Consult,empjs,yes,m,white,foot,6.2,5.5,3.3,7.9,9.0,1.59890486
1073,0,m,30.0,IT,IT,empjs,my head,m,white,car,3.8,5.5,2.6,9.4,3.7,0.6817248459999999
1074,0,f,31.0,manufacture,HR,referal,my head,f,white,car,9.4,5.5,2.6,4.8,5.2,2.3216974675
1075,0,f,25.0,Banks,HR,youjs,yes,m,white,car,7.0,2.6,4.9,7.9,5.2,0.27652292949999996
1076,0,f,22.0,Consult,manage,youjs,my head,m,white,bus,7.0,4.8,5.7,7.1,7.5,0.9774127308333332
1077,0,m,41.0,Agriculture,etc,youjs,no,f,white,car,3.8,6.9,2.6,7.1,6.7,2.29705681
1078,0,f,32.0,manufacture,HR,KA,no,m,white,bus,7.0,9.1,3.3,2.5,6.0,3.0280629708333335
1079,1,m,21.0,Retail,manage,friends,no,f,grey,foot,4.6,6.9,4.9,7.1,6.0,6.576317590833334
1080,0,f,29.0,etc,HR,rabrecNErab,no,f,white,car,6.2,9.1,4.1,3.3,6.7,1.9548254616666665
1081,0,f,29.0,etc,HR,rabrecNErab,no,f,white,car,7.0,7.6,3.3,3.3,6.7,1.9548254616666665
1082,0,m,25.0,Retail,IT,empjs,my head,m,white,bus,4.6,6.9,2.6,4.8,6.0,11.033538674999997
1083,1,f,27.0,etc,HR,youjs,my head,f,white,bus,3.8,9.1,4.1,4.8,4.4,3.8165639975
1084,1,f,32.0,Banks,HR,youjs,no,m,white,bus,3.8,4.1,6.4,7.9,6.7,2.7049965774999998
1085,1,m,39.0,Mining,etc,friends,no,m,white,foot,3.8,6.9,4.1,7.1,7.5,3.794661190833333
1086,0,m,28.0,manufacture,HR,youjs,my head,f,white,car,6.2,3.4,4.9,6.3,6.7,3.622176591666667
1087,0,f,28.0,Banks,Sales,KA,no,m,white,car,7.8,4.8,3.3,6.3,7.5,8.120465435
1088,0,f,32.0,Retail,HR,recNErab,yes,m,white,bus,8.6,3.4,3.3,6.3,2.1,2.1108829566666665
1089,0,m,32.0,IT,IT,empjs,my head,m,white,bus,3.8,7.6,4.9,4.8,4.4,2.4969199175
1090,1,f,45.0,manufacture,HR,KA,no,m,grey,bus,5.4,4.1,8.0,4.8,3.7,4.394250513333334
1091,1,f,45.0,manufacture,HR,KA,no,m,grey,bus,5.4,5.5,5.7,4.0,8.3,4.394250513333334
1092,1,f,45.0,manufacture,HR,KA,no,m,grey,bus,3.8,8.4,5.7,3.3,7.5,4.394250513333334
1093,0,f,31.0,Consult,HR,youjs,my head,m,white,bus,2.2,6.9,6.4,4.8,2.1,1.70568104
1094,1,m,23.0,Banks,HR,rabrecNErab,my head,f,white,bus,4.6,7.6,5.7,4.0,5.2,3.578370979166667
1095,1,f,22.0,PowerGeneration,HR,recNErab,no,m,white,bus,7.0,4.8,4.9,6.3,7.5,7.446954140833333
1096,0,m,32.0,IT,IT,referal,yes,m,white,car,7.0,4.1,4.1,5.6,6.0,7.575633128333333
1097,0,f,20.0,IT,IT,empjs,my head,m,white,bus,9.4,4.8,2.6,4.8,9.0,0.8268309377499999
1098,0,f,34.0,Retail,HR,youjs,no,f,white,car,9.4,5.5,1.8,4.8,6.7,1.3744010949999999
1099,1,f,19.0,Agriculture,etc,referal,no,m,white,car,9.4,6.2,3.3,4.0,6.0,4.3230663925
1100,0,m,38.0,Retail,Sales,KA,no,m,white,bus,7.0,2.6,6.4,5.6,5.2,2.9130732375000004
1101,0,f,33.0,Retail,BusinessDevelopment,friends,my head,m,white,foot,4.6,3.4,6.4,6.3,6.7,7.997262149166667
1102,1,f,43.0,Retail,HR,empjs,no,f,white,bus,7.0,5.5,4.1,4.0,5.2,0.06297056808333333
1103,0,f,38.0,manufacture,HR,friends,my head,f,white,bus,5.4,4.8,5.7,4.0,3.7,1.3880903491666665
1104,1,f,27.0,Retail,HR,youjs,yes,f,grey,car,7.8,5.5,5.7,6.3,6.0,1.4510609175000002
1105,0,m,34.0, HoReCa,IT,referal,no,m,white,bus,3.8,5.5,6.4,4.0,4.4,6.628336755833334
1106,1,m,24.0,Mining,Engineer,referal,no,m,white,bus,3.8,6.2,8.0,4.0,2.9,7.23613963
1107,1,m,36.0,Retail,etc,empjs,no,m,white,bus,3.8,4.1,8.7,6.3,5.2,4.917180013333334
1108,1,m,29.0,etc,PR,friends,no,m,white,bus,7.0,6.2,2.6,6.3,7.5,3.8521560575000002
1109,0,m,43.0,IT,Sales,rabrecNErab,no,m,white,car,6.2,3.4,4.9,7.9,5.2,12.758384666666666
1110,0,f,39.0,transport,HR,friends,no,f,white,bus,3.0,7.6,7.2,4.0,7.5,0.5968514715833333
1111,0,f,39.0,transport,HR,friends,no,f,white,bus,1.4,8.4,8.0,4.8,6.0,0.5968514715833333
1112,0,m,31.0,IT,IT,youjs,no,m,white,bus,7.8,3.4,1.8,8.7,6.7,0.5667351129166667
1113,0,m,34.0,IT,IT,referal,no,m,grey,bus,3.8,5.5,6.4,4.0,4.4,6.650239561666666
1114,0,f,31.0,Retail,HR,referal,yes,m,white,foot,6.2,6.2,3.3,4.0,9.0,7.8986995208333335
1115,0,f,31.0,Retail,HR,referal,yes,m,white,foot,5.4,6.2,4.9,6.3,7.5,7.8986995208333335
1116,0,f,22.0,Retail,HR,youjs,yes,f,white,bus,8.6,4.8,2.6,7.1,8.3,4.930869267499999
1117,1,m,41.0,Consult,HR,youjs,no,m,white,bus,3.8,4.1,6.4,9.4,6.0,0.9171800133333333
1118,0,m,25.0,manufacture,HR,friends,no,f,white,bus,5.4,4.8,6.4,7.1,8.3,0.5667351129166667
1119,0,f,19.0,IT,HR,youjs,yes,f,white,bus,7.0,2.6,6.4,7.1,2.1,2.2231348391666668
1120,0,m,41.0,IT,IT,youjs,no,m,white,foot,5.4,4.1,4.9,7.9,7.5,0.9637234766666666
1121,0,f,27.0,IT,HR,youjs,no,m,white,bus,3.0,5.5,6.4,6.3,4.4,4.4462696783333335
1122,0,m,48.0,manufacture,Marketing,friends,no,m,white,bus,1.4,6.9,6.4,8.7,6.0,1.04312115
1123,0,f,27.0,Banks,HR,youjs,no,f,white,bus,9.4,5.5,3.3,4.0,7.5,0.55578370975
1124,0,f,41.0,Banks,HR,rabrecNErab,my head,m,white,bus,8.6,3.4,2.6,4.8,8.3,0.8843258041666666
1125,0,f,41.0,Banks,HR,rabrecNErab,my head,m,white,bus,8.6,3.4,2.6,4.8,8.3,0.8843258041666666
1126,0,f,34.0,Telecom,Accounting,KA,no,f,white,bus,4.6,5.5,7.2,6.3,3.7,9.900068450000001
1127,0,f,51.0,Consult,HR,empjs,no,m,grey,bus,3.8,7.6,5.7,6.3,5.2,4.1177275841666665
1128,0,f,29.0,Retail,HR,youjs,no,f,white,car,9.4,1.2,4.1,5.6,6.7,2.069815195
